id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0XZKosPbeQ9fdXWRuiTCuT,Healing,Kaylee Rose,45,0.512,0.553,2,-3.635,1,0.0366,0.238,0.0,0.122,0.491,104.867,audio_features,spotify:track:0XZKosPbeQ9fdXWRuiTCuT,https://api.spotify.com/v1/tracks/0XZKosPbeQ9fdXWRuiTCuT,https://api.spotify.com/v1/audio-analysis/0XZKosPbeQ9fdXWRuiTCuT,183379,3
0qR6TJycrghAFM2yl3copn,Poison,Eddie And The Getaway,47,0.486,0.875,9,-3.739,0,0.0475,0.013,0.0,0.148,0.526,149.999,audio_features,spotify:track:0qR6TJycrghAFM2yl3copn,https://api.spotify.com/v1/tracks/0qR6TJycrghAFM2yl3copn,https://api.spotify.com/v1/audio-analysis/0qR6TJycrghAFM2yl3copn,210216,4
0R5xOrUdw4bDHlaJ96bWYM,Even The Devil,Murphy Elmore,43,0.378,0.912,6,-3.723,0,0.0791,0.0029,0.0,0.113,0.695,155.117,audio_features,spotify:track:0R5xOrUdw4bDHlaJ96bWYM,https://api.spotify.com/v1/tracks/0R5xOrUdw4bDHlaJ96bWYM,https://api.spotify.com/v1/audio-analysis/0R5xOrUdw4bDHlaJ96bWYM,172505,4
3X6k0ITWxRiLK8RUuTrEth,Love I Got Left,Max McNown,50,0.621,0.782,11,-3.984,1,0.0296,0.00808,0.0,0.12,0.538,114.94,audio_features,spotify:track:3X6k0ITWxRiLK8RUuTrEth,https://api.spotify.com/v1/tracks/3X6k0ITWxRiLK8RUuTrEth,https://api.spotify.com/v1/audio-analysis/3X6k0ITWxRiLK8RUuTrEth,194103,4
6BGsJEYGf8ktOKu2316EOG,Stay,Huey Mack,41,0.597,0.486,4,-8.798,1,0.0273,0.463,0.00017,0.317,0.545,139.981,audio_features,spotify:track:6BGsJEYGf8ktOKu2316EOG,https://api.spotify.com/v1/tracks/6BGsJEYGf8ktOKu2316EOG,https://api.spotify.com/v1/audio-analysis/6BGsJEYGf8ktOKu2316EOG,188571,4
2nWWKG5Ehmq5txbc5vJUtO,Keep Your Radio On,Wyatt McCubbin,39,0.583,0.785,0,-5.182,1,0.0345,0.493,0.0,0.12,0.288,74.937,audio_features,spotify:track:2nWWKG5Ehmq5txbc5vJUtO,https://api.spotify.com/v1/tracks/2nWWKG5Ehmq5txbc5vJUtO,https://api.spotify.com/v1/audio-analysis/2nWWKG5Ehmq5txbc5vJUtO,183705,4
4EjSN8BDsK4Uxs5tYZYjTz,Hillbillies & Betties,Renee Blair,42,0.6,0.469,11,-7.67,1,0.0275,0.652,0.0,0.145,0.505,123.966,audio_features,spotify:track:4EjSN8BDsK4Uxs5tYZYjTz,https://api.spotify.com/v1/tracks/4EjSN8BDsK4Uxs5tYZYjTz,https://api.spotify.com/v1/audio-analysis/4EjSN8BDsK4Uxs5tYZYjTz,177515,4
5Wi10tBw27r0ccb5UaixtK,Take It Like A Man,Chris Cagle,43,0.485,0.7,2,-6.305,0,0.0309,0.13,0.0,0.0959,0.297,158.055,audio_features,spotify:track:5Wi10tBw27r0ccb5UaixtK,https://api.spotify.com/v1/tracks/5Wi10tBw27r0ccb5UaixtK,https://api.spotify.com/v1/audio-analysis/5Wi10tBw27r0ccb5UaixtK,226165,4
60SuPrdFMXcQW9w6vXvxS3,Dramamine Dreams,Kolton Moore & the Clever Few,46,0.548,0.473,0,-7.349,0,0.0249,0.237,0.000133,0.089,0.389,135.906,audio_features,spotify:track:60SuPrdFMXcQW9w6vXvxS3,https://api.spotify.com/v1/tracks/60SuPrdFMXcQW9w6vXvxS3,https://api.spotify.com/v1/audio-analysis/60SuPrdFMXcQW9w6vXvxS3,277500,4
6zQYNHtuXmHkfYVJNzOYRG,Amy's Back In Austin,Eli Young Band,46,0.551,0.968,7,-3.732,1,0.0637,0.023,0.0,0.245,0.659,117.082,audio_features,spotify:track:6zQYNHtuXmHkfYVJNzOYRG,https://api.spotify.com/v1/tracks/6zQYNHtuXmHkfYVJNzOYRG,https://api.spotify.com/v1/audio-analysis/6zQYNHtuXmHkfYVJNzOYRG,257832,4
5xcDU0Kgky4nPlkARiDe82,The Line,The Wilder Blue,44,0.611,0.577,7,-10.179,1,0.0308,0.34,1.89e-05,0.153,0.866,76.527,audio_features,spotify:track:5xcDU0Kgky4nPlkARiDe82,https://api.spotify.com/v1/tracks/5xcDU0Kgky4nPlkARiDe82,https://api.spotify.com/v1/audio-analysis/5xcDU0Kgky4nPlkARiDe82,221587,4
15XHOyygvmfWPDNQ9Ee0D2,Marlboros,Jarrod Morris,46,0.621,0.568,4,-9.775,1,0.0349,0.492,0.0,0.0987,0.457,82.541,audio_features,spotify:track:15XHOyygvmfWPDNQ9Ee0D2,https://api.spotify.com/v1/tracks/15XHOyygvmfWPDNQ9Ee0D2,https://api.spotify.com/v1/audio-analysis/15XHOyygvmfWPDNQ9Ee0D2,217091,4
2och4AMengfll17sMZD148,Fireplace,Ryan Waters Band,46,0.446,0.278,3,-9.786,1,0.0296,0.758,0.0,0.105,0.323,143.916,audio_features,spotify:track:2och4AMengfll17sMZD148,https://api.spotify.com/v1/tracks/2och4AMengfll17sMZD148,https://api.spotify.com/v1/audio-analysis/2och4AMengfll17sMZD148,208229,4
7acQ4alyNqegxDdclnncX4,Like It's Your Last,Adam Sanders,46,0.616,0.741,3,-4.694,1,0.0327,0.343,0.0,0.186,0.371,137.845,audio_features,spotify:track:7acQ4alyNqegxDdclnncX4,https://api.spotify.com/v1/tracks/7acQ4alyNqegxDdclnncX4,https://api.spotify.com/v1/audio-analysis/7acQ4alyNqegxDdclnncX4,195427,4
